,Month,DayofMonth,DayOfWeek,FlightDate,Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,Origin,OriginCityName,OriginState,DestAirportID,Dest,DestCityName,DestState,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,selection
484520,12,20,2,2022-12-20,WN,N289CT,428,13303,MIA,"Miami, FL",FL,12191,HOU,"Houston, TX",TX,1905,1922.0,17.0,17.0,1.0,1.0,1900-1959,2055,2116.0,21.0,21.0,1.0,1.0,2000-2059,0.0,,0.0,170.0,174.0,148.0,955.0,4,15.0,0.0,4.0,0.0,2.0,1.0
126962,12,3,6,2022-12-03,B6,N590JB,934,14843,SJU,"San Juan, PR",PR,13204,MCO,"Orlando, FL",FL,1430,1446.0,16.0,16.0,1.0,1.0,1400-1459,1638,1700.0,22.0,22.0,1.0,1.0,1600-1659,0.0,,0.0,188.0,194.0,163.0,1189.0,5,16.0,0.0,6.0,0.0,0.0,1.0
36178,12,23,5,2022-12-23,AA,N840NN,2673,11298,DFW,"Dallas/Fort Worth, TX",TX,14986,SRQ,"Sarasota/Bradenton, FL",FL,1244,1337.0,53.0,53.0,1.0,3.0,1200-1259,1612,1651.0,39.0,39.0,1.0,2.0,1600-1659,0.0,,0.0,148.0,134.0,111.0,945.0,4,0.0,39.0,0.0,0.0,0.0,1.0
228386,12,22,4,2022-12-22,F9,N343FR,2099,15304,TPA,"Tampa, FL",FL,12889,LAS,"Las Vegas, NV",NV,1849,2116.0,146.0,146.0,1.0,9.0,1800-1859,2100,2324.0,145.0,145.0,1.0,9.0,2100-2159,0.0,,0.0,311.0,310.0,273.0,1984.0,8,0.0,30.0,0.0,0.0,115.0,1.0
181388,12,18,7,2022-12-18,DL,N389DA,1809,15027,STX,"Christiansted, VI",VI,10397,ATL,"Atlanta, GA",GA,1535,1522.0,-13.0,0.0,0.0,-1.0,1500-1559,1844,1820.0,-24.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,249.0,238.0,226.0,1638.0,7,,,,,,0.0
124894,12,12,1,2022-12-12,B6,N283JB,1132,12953,LGA,"New York, NY",NY,10721,BOS,"Boston, MA",MA,1715,1756.0,41.0,41.0,1.0,2.0,1700-1759,1829,1905.0,36.0,36.0,1.0,2.0,1800-1859,0.0,,0.0,74.0,69.0,39.0,184.0,1,7.0,0.0,0.0,0.0,29.0,1.0
67151,12,15,4,2022-12-15,AA,N751UW,1103,11003,CID,"Cedar Rapids/Iowa City, IA",IA,14107,PHX,"Phoenix, AZ",AZ,1813,1819.0,6.0,6.0,0.0,0.0,1800-1859,2040,2104.0,24.0,24.0,1.0,1.0,2000-2059,0.0,,0.0,207.0,225.0,187.0,1252.0,6,6.0,0.0,18.0,0.0,0.0,1.0
178843,12,30,5,2022-12-30,DL,N818DA,1676,14193,PNS,"Pensacola, FL",FL,10397,ATL,"Atlanta, GA",GA,600,553.0,-7.0,0.0,0.0,-1.0,0600-0659,818,758.0,-20.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,78.0,65.0,42.0,271.0,2,,,,,,0.0
573395,12,27,2,2022-12-27,YX,N755YX,3586,11618,EWR,"Newark, NJ",NJ,11996,GSP,"Greer, SC",SC,929,925.0,-4.0,0.0,0.0,-1.0,0900-0959,1151,1119.0,-32.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,142.0,114.0,90.0,594.0,3,,,,,,0.0
223985,12,12,1,2022-12-12,F9,N369FR,2550,15304,TPA,"Tampa, FL",FL,10397,ATL,"Atlanta, GA",GA,944,943.0,-1.0,0.0,0.0,-1.0,0900-0959,1125,1121.0,-4.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,101.0,98.0,65.0,406.0,2,,,,,,0.0
374955,12,2,5,2022-12-02,UA,N468UA,1053,14771,SFO,"San Francisco, CA",CA,14570,RNO,"Reno, NV",NV,1825,2035.0,130.0,130.0,1.0,8.0,1800-1859,1927,2128.0,122.0,122.0,1.0,8.0,1900-1959,0.0,,0.0,62.0,54.0,33.0,192.0,1,0.0,0.0,0.0,0.0,122.0,1.0
194062,12,28,3,2022-12-28,DL,N323DN,1048,12892,LAX,"Los Angeles, CA",CA,13487,MSP,"Minneapolis, MN",MN,1152,1237.0,45.0,45.0,1.0,3.0,1100-1159,1730,1756.0,26.0,26.0,1.0,1.0,1700-1759,0.0,,0.0,218.0,199.0,177.0,1535.0,7,26.0,0.0,0.0,0.0,0.0,1.0
515900,12,22,4,2022-12-22,WN,N8635F,580,13495,MSY,"New Orleans, LA",LA,12266,IAH,"Houston, TX",TX,1955,2140.0,106.0,106.0,1.0,7.0,1900-1959,2115,2256.0,102.0,102.0,1.0,6.0,2100-2159,0.0,,0.0,80.0,76.0,53.0,305.0,2,17.0,0.0,0.0,0.0,85.0,1.0
102076,12,5,1,2022-12-05,AS,N928VA,833,12892,LAX,"Los Angeles, CA",CA,14771,SFO,"San Francisco, CA",CA,755,801.0,6.0,6.0,0.0,0.0,0700-0759,926,1006.0,40.0,40.0,1.0,2.0,0900-0959,0.0,,0.0,91.0,125.0,58.0,337.0,2,0.0,0.0,40.0,0.0,0.0,1.0
137441,12,9,5,2022-12-09,B6,N656JB,2519,12953,LGA,"New York, NY",NY,13495,MSY,"New Orleans, LA",LA,829,824.0,-5.0,0.0,0.0,-1.0,0800-0859,1057,1045.0,-12.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,208.0,201.0,170.0,1183.0,5,,,,,,0.0
146697,12,23,5,2022-12-23,DL,N901DN,402,14057,PDX,"Portland, OR",OR,13487,MSP,"Minneapolis, MN",MN,1206,,,,,,1200-1259,1721,,,,,,1700-1759,1.0,B,0.0,195.0,,,1426.0,6,,,,,,
236150,12,17,6,2022-12-17,G4,195NV,872,14082,PGD,"Punta Gorda, FL",FL,12265,IAG,"Niagara Falls, NY",NY,1445,1504.0,19.0,19.0,1.0,1.0,1400-1459,1733,1750.0,17.0,17.0,1.0,1.0,1700-1759,0.0,,0.0,168.0,166.0,143.0,1129.0,5,0.0,0.0,17.0,0.0,0.0,1.0
26060,12,25,7,2022-12-25,AA,N679AW,1544,14893,SMF,"Sacramento, CA",CA,11298,DFW,"Dallas/Fort Worth, TX",TX,600,657.0,57.0,57.0,1.0,3.0,0600-0659,1118,1224.0,66.0,66.0,1.0,4.0,1100-1159,0.0,,0.0,198.0,207.0,183.0,1431.0,6,57.0,0.0,9.0,0.0,0.0,1.0
46858,12,4,7,2022-12-04,AA,N968NN,486,14908,SNA,"Santa Ana, CA",CA,14107,PHX,"Phoenix, AZ",AZ,745,816.0,31.0,31.0,1.0,2.0,0700-0759,1012,1052.0,40.0,40.0,1.0,2.0,1000-1059,0.0,,0.0,87.0,96.0,55.0,338.0,2,31.0,0.0,9.0,0.0,0.0,1.0
280455,12,29,4,2022-12-29,NK,N619NK,3035,14869,SLC,"Salt Lake City, UT",UT,12892,LAX,"Los Angeles, CA",CA,1231,1316.0,45.0,45.0,1.0,3.0,1200-1259,1333,1400.0,27.0,27.0,1.0,1.0,1300-1359,0.0,,0.0,122.0,104.0,85.0,590.0,3,0.0,0.0,0.0,0.0,27.0,1.0
558813,12,21,3,2022-12-21,YX,N118HQ,4356,10397,ATL,"Atlanta, GA",GA,12953,LGA,"New York, NY",NY,2059,2056.0,-2.0,0.0,0.0,-1.0,2000-2059,2320,2308.0,-13.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,141.0,130.0,101.0,762.0,4,,,,,,0.0
421176,12,26,1,2022-12-26,ZW,N471ZW,3725,10408,ATW,"Appleton, WI",WI,13930,ORD,"Chicago, IL",IL,810,1034.0,144.0,144.0,1.0,9.0,0800-0859,939,1134.0,115.0,115.0,1.0,7.0,0900-0959,0.0,,0.0,89.0,60.0,36.0,160.0,1,115.0,0.0,0.0,0.0,0.0,1.0
176147,12,12,1,2022-12-12,DL,N339DN,1593,14683,SAT,"San Antonio, TX",TX,10397,ATL,"Atlanta, GA",GA,705,719.0,14.0,14.0,0.0,0.0,0700-0759,1022,1030.0,8.0,8.0,0.0,0.0,1000-1059,0.0,,0.0,137.0,131.0,106.0,874.0,4,,,,,,0.0
514861,12,22,4,2022-12-22,WN,N460WN,3489,12191,HOU,"Houston, TX",TX,12953,LGA,"New York, NY",NY,1905,,,,,,1900-1959,2325,,,,,,2300-2359,1.0,A,0.0,200.0,,,1428.0,6,,,,,,
325828,12,22,4,2022-12-22,OO,N186SY,3332,13796,OAK,"Oakland, CA",CA,14747,SEA,"Seattle, WA",WA,1700,1657.0,-3.0,0.0,0.0,-1.0,1700-1759,1915,1858.0,-17.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,135.0,121.0,97.0,672.0,3,,,,,,0.0
435915,12,1,4,2022-12-01,WN,N8328A,2574,13891,ONT,"Ontario, CA",CA,13796,OAK,"Oakland, CA",CA,2020,2056.0,37.0,37.0,1.0,2.0,2000-2059,2140,2202.0,22.0,22.0,1.0,1.0,2100-2159,0.0,,0.0,80.0,65.0,56.0,362.0,2,0.0,0.0,0.0,0.0,22.0,1.0
273042,12,26,1,2022-12-26,NK,N647NK,140,13204,MCO,"Orlando, FL",FL,11618,EWR,"Newark, NJ",NJ,955,958.0,3.0,3.0,0.0,0.0,0900-0959,1234,1243.0,9.0,9.0,0.0,0.0,1200-1259,0.0,,0.0,159.0,165.0,137.0,937.0,4,,,,,,0.0
22542,12,20,2,2022-12-20,AA,N768US,763,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,2015,2010.0,-5.0,0.0,0.0,-1.0,2000-2059,2126,2144.0,18.0,18.0,1.0,1.0,2100-2159,0.0,,0.0,71.0,94.0,54.0,226.0,1,0.0,0.0,18.0,0.0,0.0,1.0
140431,12,1,4,2022-12-01,B6,N265JB,1231,10721,BOS,"Boston, MA",MA,12953,LGA,"New York, NY",NY,1700,1652.0,-8.0,0.0,0.0,-1.0,1700-1759,1818,1756.0,-22.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,78.0,64.0,37.0,184.0,1,,,,,,0.0
32018,12,4,7,2022-12-04,AA,N833NN,1736,11298,DFW,"Dallas/Fort Worth, TX",TX,12953,LGA,"New York, NY",NY,1929,1951.0,22.0,22.0,1.0,1.0,1900-1959,2345,5.0,20.0,20.0,1.0,1.0,2300-2359,0.0,,0.0,196.0,194.0,169.0,1389.0,6,0.0,0.0,0.0,0.0,20.0,1.0
77882,12,19,1,2022-12-19,AA,N881BK,1228,13303,MIA,"Miami, FL",FL,12892,LAX,"Los Angeles, CA",CA,835,832.0,-3.0,0.0,0.0,-1.0,0800-0859,1128,1123.0,-5.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,353.0,351.0,314.0,2342.0,10,,,,,,0.0
534797,12,15,4,2022-12-15,WN,N8555Z,1773,13303,MIA,"Miami, FL",FL,10693,BNA,"Nashville, TN",TN,1010,1006.0,-4.0,0.0,0.0,-1.0,1000-1059,1145,1128.0,-17.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,155.0,142.0,110.0,806.0,4,,,,,,0.0
298754,12,18,7,2022-12-18,OH,N528EG,5332,10599,BHM,"Birmingham, AL",AL,11278,DCA,"Washington, DC",VA,955,948.0,-7.0,0.0,0.0,-1.0,0900-0959,1258,1234.0,-24.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,123.0,106.0,85.0,653.0,3,,,,,,0.0
248111,12,6,2,2022-12-06,HA,N490HA,337,12758,KOA,"Kona, HI",HI,12173,HNL,"Honolulu, HI",HI,1610,1603.0,-7.0,0.0,0.0,-1.0,1600-1659,1657,1714.0,17.0,17.0,1.0,1.0,1600-1659,0.0,,0.0,47.0,71.0,36.0,163.0,1,17.0,0.0,0.0,0.0,0.0,1.0
249179,12,20,2,2022-12-20,HA,,525,13830,OGG,"Kahului, HI",HI,12173,HNL,"Honolulu, HI",HI,1945,,,,,,1900-1959,2024,,,,,,2000-2059,1.0,A,0.0,39.0,,,100.0,1,,,,,,
337296,12,29,4,2022-12-29,OO,N614CZ,3588,13871,OMA,"Omaha, NE",NE,14869,SLC,"Salt Lake City, UT",UT,1804,1821.0,17.0,17.0,1.0,1.0,1800-1859,1938,1942.0,4.0,4.0,0.0,0.0,1900-1959,0.0,,0.0,154.0,141.0,129.0,840.0,4,,,,,,0.0
215962,12,14,3,2022-12-14,DL,N917DU,2452,13487,MSP,"Minneapolis, MN",MN,10397,ATL,"Atlanta, GA",GA,1005,1003.0,-2.0,0.0,0.0,-1.0,1000-1059,1341,1340.0,-1.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,156.0,157.0,133.0,907.0,4,,,,,,0.0
428669,12,10,6,2022-12-10,C5,N14179,4337,12266,IAH,"Houston, TX",TX,13422,MOB,"Mobile, AL",AL,1807,1843.0,36.0,36.0,1.0,2.0,1800-1859,1937,2018.0,41.0,41.0,1.0,2.0,1900-1959,0.0,,0.0,90.0,95.0,60.0,427.0,2,36.0,0.0,5.0,0.0,0.0,1.0
43539,12,23,5,2022-12-23,AA,N711UW,365,11278,DCA,"Washington, DC",VA,11057,CLT,"Charlotte, NC",NC,1945,,,,,,1900-1959,2118,,,,,,2100-2159,1.0,B,0.0,93.0,,,331.0,2,,,,,,
248709,12,16,5,2022-12-16,HA,N490HA,388,12173,HNL,"Honolulu, HI",HI,12758,KOA,"Kona, HI",HI,1642,1704.0,22.0,22.0,1.0,1.0,1600-1659,1727,1749.0,22.0,22.0,1.0,1.0,1700-1759,0.0,,0.0,45.0,45.0,27.0,163.0,1,1.0,0.0,0.0,0.0,21.0,1.0
502085,12,6,2,2022-12-06,WN,N8517F,988,15016,STL,"St. Louis, MO",MO,10397,ATL,"Atlanta, GA",GA,1920,1918.0,-2.0,0.0,0.0,-1.0,1900-1959,2150,2152.0,3.0,3.0,0.0,0.0,2100-2159,0.0,,0.0,90.0,95.0,77.0,484.0,2,,,,,,0.0
293487,12,23,5,2022-12-23,OH,N567NN,5157,11057,CLT,"Charlotte, NC",NC,10868,CAE,"Columbia, SC",SC,1440,1545.0,65.0,65.0,1.0,4.0,1400-1459,1534,1631.0,57.0,57.0,1.0,3.0,1500-1559,0.0,,0.0,54.0,46.0,23.0,88.0,1,3.0,0.0,0.0,0.0,54.0,1.0
136074,12,11,7,2022-12-11,B6,N521JB,222,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,10721,BOS,"Boston, MA",MA,625,619.0,-6.0,0.0,0.0,-1.0,0600-0659,927,918.0,-9.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,182.0,179.0,156.0,1197.0,5,,,,,,0.0
1052,12,25,7,2022-12-25,9E,N931XJ,4677,11433,DTW,"Detroit, MI",MI,10257,ALB,"Albany, NY",NY,1000,1031.0,31.0,31.0,1.0,2.0,1000-1059,1145,1321.0,96.0,96.0,1.0,6.0,1100-1159,0.0,,0.0,105.0,170.0,65.0,489.0,2,0.0,31.0,65.0,0.0,0.0,1.0
361081,12,31,6,2022-12-31,UA,N777UA,699,11292,DEN,"Denver, CO",CO,12266,IAH,"Houston, TX",TX,950,1006.0,16.0,16.0,1.0,1.0,0900-0959,1314,1318.0,4.0,4.0,0.0,0.0,1300-1359,0.0,,0.0,144.0,132.0,104.0,862.0,4,,,,,,0.0
402410,12,7,3,2022-12-07,UA,N69838,2621,14492,RDU,"Raleigh/Durham, NC",NC,12266,IAH,"Houston, TX",TX,1641,1645.0,4.0,4.0,0.0,0.0,1600-1659,1846,1839.0,-7.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,185.0,174.0,147.0,1042.0,5,,,,,,0.0
295982,12,11,7,2022-12-11,OH,N518AE,5246,12217,HSV,"Huntsville, AL",AL,11278,DCA,"Washington, DC",VA,1423,1456.0,33.0,33.0,1.0,2.0,1400-1459,1717,1732.0,15.0,15.0,1.0,1.0,1700-1759,0.0,,0.0,114.0,96.0,81.0,613.0,3,0.0,0.0,0.0,0.0,15.0,1.0
23796,12,30,5,2022-12-30,AA,N433AN,809,14107,PHX,"Phoenix, AZ",AZ,14122,PIT,"Pittsburgh, PA",PA,1707,1742.0,35.0,35.0,1.0,2.0,1700-1759,2301,2334.0,33.0,33.0,1.0,2.0,2300-2359,0.0,,0.0,234.0,232.0,214.0,1814.0,8,18.0,0.0,0.0,0.0,15.0,1.0
165904,12,28,3,2022-12-28,DL,N366NW,2797,13930,ORD,"Chicago, IL",IL,13487,MSP,"Minneapolis, MN",MN,619,619.0,0.0,0.0,0.0,0.0,0600-0659,805,753.0,-12.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,106.0,94.0,58.0,334.0,2,,,,,,0.0
155883,12,20,2,2022-12-20,DL,N919AT,1459,15412,TYS,"Knoxville, TN",TN,10397,ATL,"Atlanta, GA",GA,1412,1405.0,-7.0,0.0,0.0,-1.0,1400-1459,1517,1517.0,0.0,0.0,0.0,0.0,1500-1559,0.0,,0.0,65.0,72.0,54.0,152.0,1,,,,,,0.0
457236,12,25,7,2022-12-25,WN,N8560Z,2471,14524,RIC,"Richmond, VA",VA,10397,ATL,"Atlanta, GA",GA,1655,1914.0,139.0,139.0,1.0,9.0,1600-1659,1845,2041.0,116.0,116.0,1.0,7.0,1800-1859,0.0,,0.0,110.0,87.0,72.0,481.0,2,8.0,0.0,0.0,0.0,108.0,1.0
550156,12,22,4,2022-12-22,YV,N957LR,5747,11298,DFW,"Dallas/Fort Worth, TX",TX,10685,BMI,"Bloomington/Normal, IL",IL,1240,1308.0,28.0,28.0,1.0,1.0,1200-1259,1440,1512.0,32.0,32.0,1.0,2.0,1400-1459,0.0,,0.0,120.0,124.0,90.0,690.0,3,0.0,22.0,4.0,0.0,6.0,1.0
487400,12,27,2,2022-12-27,WN,N8731J,428,13871,OMA,"Omaha, NE",NE,11259,DAL,"Dallas, TX",TX,730,,,,,,0700-0759,930,,,,,,0900-0959,1.0,A,0.0,120.0,,,586.0,3,,,,,,
394650,12,22,4,2022-12-22,UA,N69818,1972,13930,ORD,"Chicago, IL",IL,14771,SFO,"San Francisco, CA",CA,2138,2256.0,79.0,79.0,1.0,5.0,2100-2159,29,120.0,51.0,51.0,1.0,3.0,0001-0559,0.0,,0.0,291.0,263.0,246.0,1846.0,8,0.0,18.0,0.0,0.0,33.0,1.0
499480,12,6,2,2022-12-06,WN,N8524Z,2078,11278,DCA,"Washington, DC",VA,13232,MDW,"Chicago, IL",IL,2055,2056.0,2.0,2.0,0.0,0.0,2000-2059,2200,2156.0,-3.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,125.0,120.0,99.0,601.0,3,,,,,,0.0
60643,12,20,2,2022-12-20,AA,N957AN,2966,10423,AUS,"Austin, TX",TX,14107,PHX,"Phoenix, AZ",AZ,1459,1625.0,86.0,86.0,1.0,5.0,1400-1459,1635,1825.0,110.0,110.0,1.0,7.0,1600-1659,0.0,,0.0,156.0,180.0,132.0,872.0,4,86.0,0.0,24.0,0.0,0.0,1.0
141417,12,3,6,2022-12-03,B6,N355JB,1336,11433,DTW,"Detroit, MI",MI,10721,BOS,"Boston, MA",MA,601,549.0,-12.0,0.0,0.0,-1.0,0600-0659,751,724.0,-27.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,110.0,95.0,77.0,632.0,3,,,,,,0.0
210192,12,9,5,2022-12-09,DL,N344NB,1303,13487,MSP,"Minneapolis, MN",MN,10423,AUS,"Austin, TX",TX,1945,1942.0,-3.0,0.0,0.0,-1.0,1900-1959,2242,2232.0,-10.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,177.0,170.0,147.0,1042.0,5,,,,,,0.0
533276,12,9,5,2022-12-09,WN,N7876A,1991,10800,BUR,"Burbank, CA",CA,14570,RNO,"Reno, NV",NV,1550,1621.0,31.0,31.0,1.0,2.0,1500-1559,1710,1738.0,28.0,28.0,1.0,1.0,1700-1759,0.0,,0.0,80.0,77.0,60.0,374.0,2,3.0,0.0,0.0,0.0,25.0,1.0
87775,12,14,3,2022-12-14,AA,N167US,2380,10721,BOS,"Boston, MA",MA,11057,CLT,"Charlotte, NC",NC,1050,1043.0,-7.0,0.0,0.0,-1.0,1000-1059,1321,1301.0,-20.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,151.0,138.0,113.0,728.0,3,,,,,,0.0
57475,12,15,4,2022-12-15,AA,N142AN,2867,11292,DEN,"Denver, CO",CO,14100,PHL,"Philadelphia, PA",PA,2359,2356.0,-3.0,0.0,0.0,-1.0,2300-2359,527,515.0,-12.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,208.0,199.0,175.0,1558.0,7,,,,,,0.0
185923,12,2,5,2022-12-02,DL,N304DU,2947,13487,MSP,"Minneapolis, MN",MN,12266,IAH,"Houston, TX",TX,1215,1216.0,1.0,1.0,0.0,0.0,1200-1259,1516,1509.0,-7.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,181.0,173.0,155.0,1034.0,5,,,,,,0.0
295146,12,7,3,2022-12-07,OH,N588NN,5217,14100,PHL,"Philadelphia, PA",PA,12339,IND,"Indianapolis, IN",IN,1534,1544.0,10.0,10.0,0.0,0.0,1500-1559,1744,1756.0,12.0,12.0,0.0,0.0,1700-1759,0.0,,0.0,130.0,132.0,105.0,588.0,3,,,,,,0.0
273501,12,25,7,2022-12-25,NK,N687NK,1524,11697,FLL,"Fort Lauderdale, FL",FL,14843,SJU,"San Juan, PR",PR,1625,2114.0,289.0,289.0,1.0,12.0,1600-1659,1956,36.0,280.0,280.0,1.0,12.0,1900-1959,0.0,,0.0,151.0,142.0,125.0,1046.0,5,275.0,0.0,1.0,0.0,4.0,1.0
310444,12,1,4,2022-12-01,OO,N505SY,4867,12892,LAX,"Los Angeles, CA",CA,15376,TUS,"Tucson, AZ",AZ,930,926.0,-4.0,0.0,0.0,-1.0,0900-0959,1158,1144.0,-14.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,88.0,78.0,63.0,451.0,2,,,,,,0.0
547990,12,25,7,2022-12-25,WN,N500WR,2975,11057,CLT,"Charlotte, NC",NC,15016,STL,"St. Louis, MO",MO,1320,1344.0,24.0,24.0,1.0,1.0,1300-1359,1420,1435.0,15.0,15.0,1.0,1.0,1400-1459,0.0,,0.0,120.0,111.0,91.0,575.0,3,14.0,0.0,0.0,0.0,1.0,1.0
121083,12,31,6,2022-12-31,B6,N323JB,1747,12953,LGA,"New York, NY",NY,14685,SAV,"Savannah, GA",GA,1959,2152.0,113.0,113.0,1.0,7.0,1900-1959,2229,13.0,104.0,104.0,1.0,6.0,2200-2259,0.0,,0.0,150.0,141.0,116.0,722.0,3,13.0,0.0,0.0,0.0,91.0,1.0
155993,12,7,3,2022-12-07,DL,N892DN,1462,10397,ATL,"Atlanta, GA",GA,14771,SFO,"San Francisco, CA",CA,1920,1922.0,2.0,2.0,0.0,0.0,1900-1959,2141,2132.0,-9.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,321.0,310.0,291.0,2140.0,9,,,,,,0.0
228331,12,22,4,2022-12-22,F9,N322FR,1514,10397,ATL,"Atlanta, GA",GA,13303,MIA,"Miami, FL",FL,1804,1912.0,68.0,68.0,1.0,4.0,1800-1859,2012,2100.0,48.0,48.0,1.0,3.0,2000-2059,0.0,,0.0,128.0,108.0,87.0,594.0,3,48.0,0.0,0.0,0.0,0.0,1.0
296549,12,14,3,2022-12-14,OH,N580NN,5259,13230,MDT,"Harrisburg, PA",PA,11057,CLT,"Charlotte, NC",NC,644,640.0,-4.0,0.0,0.0,-1.0,0600-0659,830,834.0,4.0,4.0,0.0,0.0,0800-0859,0.0,,0.0,106.0,114.0,71.0,413.0,2,,,,,,0.0
563452,12,29,4,2022-12-29,YX,N134HQ,4620,14524,RIC,"Richmond, VA",VA,12953,LGA,"New York, NY",NY,1050,1043.0,-7.0,0.0,0.0,-1.0,1000-1059,1208,1154.0,-14.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,78.0,71.0,51.0,292.0,2,,,,,,0.0
81275,12,2,5,2022-12-02,AA,N914NN,1360,11298,DFW,"Dallas/Fort Worth, TX",TX,11278,DCA,"Washington, DC",VA,1222,1216.0,-6.0,0.0,0.0,-1.0,1200-1259,1609,1612.0,3.0,3.0,0.0,0.0,1600-1659,0.0,,0.0,167.0,176.0,159.0,1192.0,5,,,,,,0.0
149971,12,11,7,2022-12-11,DL,N340NB,498,14492,RDU,"Raleigh/Durham, NC",NC,15304,TPA,"Tampa, FL",FL,1756,1810.0,14.0,14.0,0.0,0.0,1700-1759,1954,1954.0,0.0,0.0,0.0,0.0,1900-1959,0.0,,0.0,118.0,104.0,91.0,587.0,3,,,,,,0.0
245950,12,6,2,2022-12-06,HA,N489HA,153,12173,HNL,"Honolulu, HI",HI,12982,LIH,"Lihue, HI",HI,810,804.0,-6.0,0.0,0.0,-1.0,0800-0859,850,847.0,-3.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,40.0,43.0,22.0,102.0,1,,,,,,0.0
538906,12,16,5,2022-12-16,WN,N229WN,1677,13851,OKC,"Oklahoma City, OK",OK,12191,HOU,"Houston, TX",TX,525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,700,641.0,-19.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,95.0,78.0,63.0,419.0,2,,,,,,0.0
381329,12,26,1,2022-12-26,UA,N69830,1069,12892,LAX,"Los Angeles, CA",CA,13930,ORD,"Chicago, IL",IL,1241,1301.0,20.0,20.0,1.0,1.0,1200-1259,1846,1903.0,17.0,17.0,1.0,1.0,1800-1859,0.0,,0.0,245.0,242.0,211.0,1744.0,7,13.0,0.0,0.0,0.0,4.0,1.0
431751,12,4,7,2022-12-04,ZW,N450AW,3868,13930,ORD,"Chicago, IL",IL,11337,DLH,"Duluth, MN",MN,857,852.0,-5.0,0.0,0.0,-1.0,0800-0859,1041,1030.0,-11.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,104.0,98.0,75.0,397.0,2,,,,,,0.0
324119,12,28,3,2022-12-28,OO,N193SY,3310,14747,SEA,"Seattle, WA",WA,13796,OAK,"Oakland, CA",CA,1350,1350.0,0.0,0.0,0.0,0.0,1300-1359,1555,1545.0,-10.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,125.0,115.0,96.0,672.0,3,,,,,,0.0
388547,12,11,7,2022-12-11,UA,N37514,2041,14771,SFO,"San Francisco, CA",CA,14679,SAN,"San Diego, CA",CA,1257,1356.0,59.0,59.0,1.0,3.0,1200-1259,1435,1525.0,50.0,50.0,1.0,3.0,1400-1459,0.0,,0.0,98.0,89.0,67.0,447.0,2,0.0,0.0,48.0,0.0,2.0,1.0
263134,12,8,4,2022-12-08,MQ,N908AE,3893,13930,ORD,"Chicago, IL",IL,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,1645,1636.0,-9.0,0.0,0.0,-1.0,1600-1659,1934,1925.0,-9.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,109.0,109.0,82.0,632.0,3,,,,,,0.0
373129,12,14,3,2022-12-14,UA,N79521,562,11292,DEN,"Denver, CO",CO,14908,SNA,"Santa Ana, CA",CA,1920,1922.0,2.0,2.0,0.0,0.0,1900-1959,2049,2035.0,-14.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,149.0,133.0,114.0,846.0,4,,,,,,0.0
